name,url
New England Organizations Honored Nationally by EPA for Reducing Food Waste Sent to Landfills,https://www.epa.gov/newsreleases/new-england-organizations-honored-nationally-epa-reducing-food-waste-sent-landfills-0
EPA Awards Nearly $4.4 Million to Restore Lake Champlain and Protect Against Harmful Algal Blooms,https://www.epa.gov/newsreleases/epa-awards-nearly-44-million-restore-lake-champlain-and-protect-against-harmful-algal-0
"EPA Assesses Sunken, Leaking Marine Vessels",https://www.epa.gov/newsreleases/epa-assesses-sunken-leaking-marine-vessels
"EPA settlement with Emerald Services, Inc. in Tacoma helps protect community from hazardous waste",https://www.epa.gov/newsreleases/epa-settlement-emerald-services-inc-tacoma-helps-protect-community-hazardous-waste
Terminix Companies Sentenced for Applying Restricted-Use Pesticide to Residences in the U.S. Virgin Islands,https://www.epa.gov/newsreleases/terminix-companies-sentenced-applying-restricted-use-pesticide-residences-us-virgin
"Cleanup to Begin at the CTS Superfund Site in Asheville, N.C.",https://www.epa.gov/newsreleases/cleanup-begin-cts-superfund-site-asheville-nc
EPA Announces Availability of $1.2 Million in Environmental Justice Collaborative Problem-Solving Cooperative Agreements,https://www.epa.gov/newsreleases/epa-announces-availability-12-million-environmental-justice-collaborative-problem
EPA Announces Appointment of Alexandra Dunn to Region 1 Administrator,https://www.epa.gov/newsreleases/epa-announces-appointment-alexandra-dunn-region-1-administrator
"EPA, New York State and Montgomery County, N.Y. Work Together to Remove Asbestos at Beech-Nut Nutrition Corp. Superfund Site, Canajoharie, N.Y.",https://www.epa.gov/newsreleases/epa-new-york-state-and-montgomery-county-ny-work-together-remove-asbestos-beech-nut
U.S. Seafoods to take action to prevent further releases of ozone-depleting substances in Alaska,https://www.epa.gov/newsreleases/us-seafoods-take-action-prevent-further-releases-ozone-depleting-substances-alaska
$1.29 Million Awarded in Grants to Improve the Health and Ecosystem of Long Island Sound,https://www.epa.gov/newsreleases/129-million-awarded-grants-improve-health-and-ecosystem-long-island-sound
EPA and the Army Propose to Amend the Effective Date of the 2015 Rule Defining “Waters of the United States”,https://www.epa.gov/newsreleases/epa-and-army-propose-amend-effective-date-2015-rule-defining-waters-united-states
EPA Awards Buzzards Bay and Mass. Bay with Funding to Improve Water Quality,https://www.epa.gov/newsreleases/epa-awards-buzzards-bay-and-mass-bay-funding-improve-water-quality
EPA Celebrates Recycling Progress and Economic Contribution on 20th America Recycles Day,https://www.epa.gov/newsreleases/epa-celebrates-recycling-progress-and-economic-contribution-20th-america-recycles-day
"EPA Recognizes Former Texas City, TX, Superfund Site for Excellence in Reuse",https://www.epa.gov/newsreleases/epa-recognizes-former-texas-city-tx-superfund-site-excellence-reuse
EPA Recognizes Indiana Department of Environmental Management for Achievements at Superfund Sites,https://www.epa.gov/newsreleases/epa-recognizes-indiana-department-environmental-management-achievements-superfund-sites
La EPA supervisa la recolección de materiales domésticos en Puerto Rico y las Islas Vírgenes Estadounidenses,https://www.epa.gov/newsreleases/la-epa-supervisa-la-recoleccion-de-materiales-domesticos-en-puerto-rico-y-las-islas
"EPA Hurricane Maria Update for Tuesday, November 14",https://www.epa.gov/newsreleases/epa-hurricane-maria-update-tuesday-november-14
EPA Awards $12.3 Million to State of Iowa for Critical Water Projects,https://www.epa.gov/newsreleases/epa-awards-123-million-state-iowa-critical-water-projects
"EPA Awards $52,000 to West Virginia for Water Monitoring",https://www.epa.gov/newsreleases/epa-awards-52000-west-virginia-water-monitoring
EPA Seeks Comment on Gunnison Copper Project Proposed Permit,https://www.epa.gov/newsreleases/epa-seeks-comment-gunnison-copper-project-proposed-permit
"EPA News Advisory Northern California Fires Response Update – November 10, 2017",https://www.epa.gov/newsreleases/epa-news-advisory-northern-california-fires-response-update-november-10-2017
EPA Grant will help Berkshire County Residents with Energy Efficiency and Air Quality,https://www.epa.gov/newsreleases/epa-grant-will-help-berkshire-county-residents-energy-efficiency-and-air-quality
Administrator Pruitt Advances Effort to Keep EPA within Regulatory Lane with Proposed Repeal of Glider Provisions from Heavy-Duty Truck Rule,https://www.epa.gov/newsreleases/administrator-pruitt-advances-effort-keep-epa-within-regulatory-lane-proposed-repeal
"Field Work in Support of Pending Cleanup at the Raymark Superfund Site in Stratford, CT",https://www.epa.gov/newsreleases/field-work-support-pending-cleanup-raymark-superfund-site-stratford-ct
Senate Confirms William Wehrum to Lead EPA Air Office,https://www.epa.gov/newsreleases/senate-confirms-william-wehrum-lead-epa-air-office
"EPA Recognizes Queen Anne’s County, Maryland for Excellence and Innovation in Clean Water Infrastructure",https://www.epa.gov/newsreleases/epa-recognizes-queen-annes-county-maryland-excellence-and-innovation-clean-water
EPA Recognizes New Haven Public Service District for Excellence and Innovation in Clean Water Infrastructure,https://www.epa.gov/newsreleases/epa-recognizes-new-haven-public-service-district-excellence-and-innovation-clean-water
"EPA Recognizes Queen Anne’s County, Maryland for Excellence and Innovation in Clean Water Infrastructure",https://www.epa.gov/newsreleases/epa-recognizes-queen-annes-county-maryland-excellence-and-innovation-clean-water
EPA Recognizes New Haven Public Service District for Excellence and Innovation in Clean Water Infrastructure,https://www.epa.gov/newsreleases/epa-recognizes-new-haven-public-service-district-excellence-and-innovation-clean-water
"Nor Cal Fire Response: Fraudsters Impersonating EPA, Calling Citizens",https://www.epa.gov/newsreleases/nor-cal-fire-response-fraudsters-impersonating-epa-calling-citizens
EPA settles with Kloosterboer Dutch Harbor for ammonia release and emergency response violations in Unalaska,https://www.epa.gov/newsreleases/epa-settles-kloosterboer-dutch-harbor-ammonia-release-and-emergency-response-violations
EPA Recognizes North Carolina Department of Environmental Quality for Property Reuse Achievements at Superfund Sites,https://www.epa.gov/newsreleases/epa-recognizes-north-carolina-department-environmental-quality-property-reuse
"EPA Hurricane Maria Update for Tuesday, November 7",https://www.epa.gov/newsreleases/epa-hurricane-maria-update-tuesday-november-7
"EPA, Working with States and Tribes, Makes Final Attainment Designations for 2015 Ozone NAAQS",https://www.epa.gov/newsreleases/epa-working-states-and-tribes-makes-final-attainment-designations-2015-ozone-naaqs
"EPA environmental education grants help students and teachers protect local watersheds in Idaho, Oregon and Washington",https://www.epa.gov/newsreleases/epa-environmental-education-grants-help-students-and-teachers-protect-local-watersheds
EPA Funds New England State Activities Protecting Against Asbestos in School Buildings,https://www.epa.gov/newsreleases/epa-funds-new-england-state-activities-protecting-against-asbestos-school-buildings
"EPA Region 7 Administrator Jim Gulliford to join NAFB Trade Talk Nov. 9 in Kansas City, Mo.",https://www.epa.gov/newsreleases/epa-region-7-administrator-jim-gulliford-join-nafb-trade-talk-nov-9-kansas-city-mo
EPA Announces Intention To Nominate Members To Three Important Federal Advisory Committees,https://www.epa.gov/newsreleases/epa-announces-intention-nominate-members-three-important-federal-advisory-committees
Sand and Gravel Company in Central Mass. to Reduce Emissions Under Settlement with EPA,https://www.epa.gov/newsreleases/sand-and-gravel-company-central-mass-reduce-emissions-under-settlement-epa
EPA Announces Public Hearing on Proposed Repeal of Clean Power Plan,https://www.epa.gov/newsreleases/epa-announces-public-hearing-proposed-repeal-clean-power-plan
"EPA Provides $600,000 for Protecting Maryland Coastal Bays",https://www.epa.gov/newsreleases/epa-provides-600000-protecting-maryland-coastal-bays
EPA Recognizes Virginia DEQ For Property Reuse Achievements at Superfund Sites,https://www.epa.gov/newsreleases/epa-recognizes-virginia-deq-property-reuse-achievements-superfund-sites
"EPA News Advisory: Northern California Fires Response Update – November 2, 2017",https://www.epa.gov/newsreleases/epa-news-advisory-northern-california-fires-response-update-november-2-2017
"EPA announces $1.5M in grants to improve water quality in Grand Traverse Bay, Michigan",https://www.epa.gov/newsreleases/epa-announces-15m-grants-improve-water-quality-grand-traverse-bay-michigan
EPA Recognizes Excellence and Innovation in Clean Water Infrastructure,https://www.epa.gov/newsreleases/epa-recognizes-excellence-and-innovation-clean-water-infrastructure-5
EPA Takes Action to Protect Health Care Facilities from Unregistered and Mislabeled Antimicrobial Pesticides,https://www.epa.gov/newsreleases/epa-takes-action-protect-health-care-facilities-unregistered-and-mislabeled
New Haven Conn. Group Awarded EPA Grant to Help Air and Water Issues,https://www.epa.gov/newsreleases/new-haven-conn-group-awarded-epa-grant-help-air-and-water-issues
Two Rhode Island Groups Awarded EPA Grant to Help Local Environment,https://www.epa.gov/newsreleases/two-rhode-island-groups-awarded-epa-grant-help-local-environment
EPA Recognizes Excellence and Innovation in Clean Water Infrastructure,https://www.epa.gov/newsreleases/epa-recognizes-excellence-and-innovation-clean-water-infrastructure-1
EPA Announces $27 Million to Improve Tribal Lands in California,https://www.epa.gov/newsreleases/epa-announces-27-million-improve-tribal-lands-california
EPA Recognizes Excellence and Innovation in Clean Water Infrastructure,https://www.epa.gov/newsreleases/epa-recognizes-excellence-and-innovation-clean-water-infrastructure-2
EPA Announces $23.5 Million for Environmental Improvements on Tribal Lands in Arizona,https://www.epa.gov/newsreleases/epa-announces-235-million-environmental-improvements-tribal-lands-arizona
"Boxelder Sanitation District in Fort Collins, Colo. recognized for clean water excellence",https://www.epa.gov/newsreleases/boxelder-sanitation-district-fort-collins-colo-recognized-clean-water-excellence
EPA Announces $4.59 Million for Environmental Improvements on Tribal Lands in Nevada,https://www.epa.gov/newsreleases/epa-announces-459-million-environmental-improvements-tribal-lands-nevada
EPA Recognizes Excellence and Innovation in Clean Water Infrastructure,https://www.epa.gov/newsreleases/epa-recognizes-excellence-and-innovation-clean-water-infrastructure-3
Actualización de la EPA sobre el Huracán María correspondiente al martes 31 de octubre,https://www.epa.gov/newsreleases/actualizacion-de-la-epa-sobre-el-huracan-maria-correspondiente-al-martes-31-de-octubre
EPA Recognizes Excellence and Innovation in Clean Water Infrastructure,https://www.epa.gov/newsreleases/epa-recognizes-excellence-and-innovation-clean-water-infrastructure-4
EPA Recognizes Excellence and Innovation in Clean Water Infrastructure,https://www.epa.gov/newsreleases/epa-recognizes-excellence-and-innovation-clean-water-infrastructure-2
EPA Announces $23.5 Million for Environmental Improvements on Tribal Lands in Arizona,https://www.epa.gov/newsreleases/epa-announces-235-million-environmental-improvements-tribal-lands-arizona
"Boxelder Sanitation District in Fort Collins, Colo. recognized for clean water excellence",https://www.epa.gov/newsreleases/boxelder-sanitation-district-fort-collins-colo-recognized-clean-water-excellence
EPA Announces $4.59 Million for Environmental Improvements on Tribal Lands in Nevada,https://www.epa.gov/newsreleases/epa-announces-459-million-environmental-improvements-tribal-lands-nevada
EPA Recognizes Excellence and Innovation in Clean Water Infrastructure,https://www.epa.gov/newsreleases/epa-recognizes-excellence-and-innovation-clean-water-infrastructure-3
Actualización de la EPA sobre el Huracán María correspondiente al martes 31 de octubre,https://www.epa.gov/newsreleases/actualizacion-de-la-epa-sobre-el-huracan-maria-correspondiente-al-martes-31-de-octubre
EPA Recognizes Excellence and Innovation in Clean Water Infrastructure,https://www.epa.gov/newsreleases/epa-recognizes-excellence-and-innovation-clean-water-infrastructure-4
"EPA Hurricane Maria Update for Tuesday, October 31",https://www.epa.gov/newsreleases/epa-hurricane-maria-update-tuesday-october-31-0
"EPA Awards Prairie Band Potawatomi Nation $30,000 to Reduce Drinking Water Contamination Through Well Closures",https://www.epa.gov/newsreleases/epa-awards-prairie-band-potawatomi-nation-30000-reduce-drinking-water-contamination
EPA Awards Grant to Virginia Group For Environmental Stewardship Project,https://www.epa.gov/newsreleases/epa-awards-grant-virginia-group-environmental-stewardship-project
"Environmental Justice Small Grants awarded to projects in Denver, Salt Lake City, and Browning, Mont.",https://www.epa.gov/newsreleases/environmental-justice-small-grants-awarded-projects-denver-salt-lake-city-and-browning
EPA Awards Grant to Baltimore Group For Cleanup Project and Community Engagement,https://www.epa.gov/newsreleases/epa-awards-grant-baltimore-group-cleanup-project-and-community-engagement
EPA Awards Grant to West Virginia Group For Environmental Education Efforts,https://www.epa.gov/newsreleases/epa-awards-grant-west-virginia-group-environmental-education-efforts
EPA Awards Grant to Pittsburgh Group for Lead Education,https://www.epa.gov/newsreleases/epa-awards-grant-pittsburgh-group-lead-education
"EPA awards grants to local communities in Arizona, California and Nevada",https://www.epa.gov/newsreleases/epa-awards-grants-local-communities-arizona-california-and-nevada
EPA Funding Will Help Camden Community Restore Local Waters,https://www.epa.gov/newsreleases/epa-funding-will-help-camden-community-restore-local-waters
"EPA Awards Clinton Substance Abuse Council $30,000 for Medication Disposal Project",https://www.epa.gov/newsreleases/epa-awards-clinton-substance-abuse-council-30000-medication-disposal-project
EPA News Advisory: Northern California Fires Response Update,https://www.epa.gov/newsreleases/epa-news-advisory-northern-california-fires-response-update
"EPA Awards Prairie Band Potawatomi Nation $30,000 to Reduce Drinking Water Contamination Through Well Closures",https://www.epa.gov/newsreleases/epa-awards-prairie-band-potawatomi-nation-30000-reduce-drinking-water-contamination
EPA Awards Grant to Virginia Group For Environmental Stewardship Project,https://www.epa.gov/newsreleases/epa-awards-grant-virginia-group-environmental-stewardship-project
"Environmental Justice Small Grants awarded to projects in Denver, Salt Lake City, and Browning, Mont.",https://www.epa.gov/newsreleases/environmental-justice-small-grants-awarded-projects-denver-salt-lake-city-and-browning
EPA Awards Grant to Baltimore Group For Cleanup Project and Community Engagement,https://www.epa.gov/newsreleases/epa-awards-grant-baltimore-group-cleanup-project-and-community-engagement
EPA Awards Grant to West Virginia Group For Environmental Education Efforts,https://www.epa.gov/newsreleases/epa-awards-grant-west-virginia-group-environmental-education-efforts
EPA Awards Grant to Pittsburgh Group for Lead Education,https://www.epa.gov/newsreleases/epa-awards-grant-pittsburgh-group-lead-education
"EPA awards grants to local communities in Arizona, California and Nevada",https://www.epa.gov/newsreleases/epa-awards-grants-local-communities-arizona-california-and-nevada
La EPA anuncia selecciones para las subvenciones pequeñas de justicia ambiental del 2017,https://www.epa.gov/newsreleases/la-epa-anuncia-selecciones-para-las-subvenciones-pequenas-de-justicia-ambiental-del
"EPA Hurricane Maria Update for Saturday, October 28",https://www.epa.gov/newsreleases/epa-hurricane-maria-update-saturday-october-28
Actualización de la EPA sobre el Huracán María correspondiente al sábado 28 de octubre,https://www.epa.gov/newsreleases/actualizacion-de-la-epa-sobre-el-huracan-maria-correspondiente-al-sabado-28-de-0
EPA Grant Helps Protect Vermont Residence from Radon Exposure,https://www.epa.gov/newsreleases/epa-grant-helps-protect-vermont-residence-radon-exposure
EPA Enforcement Actions Help Protect Vulnerable Communities Across the Country from Lead-Based Paint Health Hazards,https://www.epa.gov/newsreleases/epa-enforcement-actions-help-protect-vulnerable-communities-across-country-lead-based-1
EPA Releases Guidance on Reporting Air Emissions of Hazardous Substances from Animal Waste at Farms,https://www.epa.gov/newsreleases/epa-releases-guidance-reporting-air-emissions-hazardous-substances-animal-waste-farms
EPA Completes Review of Michigan State Drinking Water Program,https://www.epa.gov/newsreleases/epa-completes-review-michigan-state-drinking-water-program
EPA Provides Support to New Jersey for Program to Cut Diesel Emissions,https://www.epa.gov/newsreleases/epa-provides-support-new-jersey-program-cut-diesel-emissions
Actualización de la EPA sobre el Huracán María correspondiente al jueves 26 de octubre,https://www.epa.gov/newsreleases/actualizacion-de-la-epa-sobre-el-huracan-maria-correspondiente-al-jueves-26-de-octubre
"EPA Hurricane Maria Update for Thursday, October 26 (PHOTO)",https://www.epa.gov/newsreleases/epa-hurricane-maria-update-thursday-october-26-photo
"EPA Launches Air Quality Study in Kansas City, Kan., Neighborhoods",https://www.epa.gov/newsreleases/epa-launches-air-quality-study-kansas-city-kan-neighborhoods
"City of Topeka, EPA Region 7 Celebrate Grant for Riverfront Redevelopment Project",https://www.epa.gov/newsreleases/city-topeka-epa-region-7-celebrate-grant-riverfront-redevelopment-project
Top EPA Presidential Nominees Approved By Senate EPW Committee,https://www.epa.gov/newsreleases/top-epa-presidential-nominees-approved-senate-epw-committee
Solar Farm Powers EPA Environmental Center,https://www.epa.gov/newsreleases/solar-farm-powers-epa-environmental-center
EPA News Advisory: Northern California Wildfire Response Update - 10/25/17,https://www.epa.gov/newsreleases/epa-news-advisory-northern-california-wildfire-response-update-102517
"City of Topeka, EPA Region 7 to Announce Brownfield Funding, Plans for Riverfront Redevelopment Project",https://www.epa.gov/newsreleases/city-topeka-epa-region-7-announce-brownfield-funding-plans-riverfront-redevelopment
EPA Releases Energy Independence Report,https://www.epa.gov/newsreleases/epa-releases-energy-independence-report
"EPA Awards $25K Grant to Lewiston, Maine Non-profit for Indoor Air Quality Efforts",https://www.epa.gov/newsreleases/epa-awards-25k-grant-lewiston-maine-non-profit-indoor-air-quality-efforts
EPA Announces Settlement with Macy’s over Hazardous Waste Violations,https://www.epa.gov/newsreleases/epa-announces-settlement-macys-over-hazardous-waste-violations
"EPA Hurricane Maria Update for Tuesday, October 24th",https://www.epa.gov/newsreleases/epa-hurricane-maria-update-tuesday-october-24th
"EPA Hurricane Maria Update for Tuesday, October 24th",https://www.epa.gov/newsreleases/epa-hurricane-maria-update-tuesday-october-24th
Actualización de la EPA sobre el Huracán María correspondiente al martes 24 de octubre,https://www.epa.gov/newsreleases/actualizacion-de-la-epa-sobre-el-huracan-maria-correspondiente-al-martes-24-de-octubre
"EPA and Kickapoo Tribe to prevent ground water pollution; EPA awards over $282,000 to tribe",https://www.epa.gov/newsreleases/epa-and-kickapoo-tribe-prevent-ground-water-pollution-epa-awards-over-282000-tribe
EPA’s SmartWay Honors Top Performers in the Freight Industry for Exceptional Supply Chain Efficiency,https://www.epa.gov/newsreleases/epas-smartway-honors-top-performers-freight-industry-exceptional-supply-chain
EPA Region 10 Hosts Brownfields Grants Webinar on October 25,https://www.epa.gov/newsreleases/epa-region-10-hosts-brownfields-grants-webinar-october-25
EPA Honors 2017 Green Power Leaders,https://www.epa.gov/newsreleases/epa-honors-2017-green-power-leaders
PHOTOS: Administrator Pruitt Visits Agriculture Leaders in Tennessee,https://www.epa.gov/newsreleases/photos-administrator-pruitt-visits-agriculture-leaders-tennessee
Administrator Pruitt Meets with Superfund Stakeholders in Texas,https://www.epa.gov/newsreleases/administrator-pruitt-meets-superfund-stakeholders-texas
EPA awards nearly $900K in wetlands grants to help grow state and tribal wetland programs in the Pacific Northwest and Alaska,https://www.epa.gov/newsreleases/epa-awards-nearly-900k-wetlands-grants-help-grow-state-and-tribal-wetland-programs
"EPA Hurricane Maria Update for Friday, October 20th",https://www.epa.gov/newsreleases/epa-hurricane-maria-update-friday-october-20th
EPA News Advisory: Northern California Wildfire Response Update - 10/20/17,https://www.epa.gov/newsreleases/epa-news-advisory-northern-california-wildfire-response-update-102017
"El Administrador Regional de la EPA Pete López se reúne con el Gobernador de las Islas Vírgenes Estadounidenses, Kenneth Mapp, comprometiéndose a restablecer las comunidades de Puerto Rico y las USVI",https://www.epa.gov/newsreleases/el-administrador-regional-de-la-epa-pete-lopez-se-reune-con-el-gobernador-de-las-islas
EPA awards Colorado $1.3M to improve and protect Arkansas River water quality,https://www.epa.gov/newsreleases/epa-awards-colorado-13m-improve-and-protect-arkansas-river-water-quality
"EPA and the State of Colorado release plans to protect water quality, enable land reuse at the Eagle Mine Superfund Site",https://www.epa.gov/newsreleases/epa-and-state-colorado-release-plans-protect-water-quality-enable-land-reuse-eagle-mine
"EPA Helps Communities Grow Local Food Economy, Spur Revitalization",https://www.epa.gov/newsreleases/epa-helps-communities-grow-local-food-economy-spur-revitalization-0
"EPA and the State of Colorado release plans to protect water quality, enable land reuse at the Eagle Mine Superfund Site",https://www.epa.gov/newsreleases/epa-and-state-colorado-release-plans-protect-water-quality-enable-land-reuse-eagle-mine
"EPA Helps Communities Grow Local Food Economy, Spur Revitalization",https://www.epa.gov/newsreleases/epa-helps-communities-grow-local-food-economy-spur-revitalization-0
Additional Repairs Planned for San Jacinto Waste Pits Superfund Site,https://www.epa.gov/newsreleases/additional-repairs-planned-san-jacinto-waste-pits-superfund-site
EPA Regional Administrator Pete Lopez Meets with Governor Rosselló and Visits Impacted Communities,https://www.epa.gov/newsreleases/epa-regional-administrator-pete-lopez-meets-governor-rossello-and-visits-impacted
EPA awards Idaho almost $15 million for critical water project loans statewide,https://www.epa.gov/newsreleases/epa-awards-idaho-almost-15-million-critical-water-project-loans-statewide
"Actualización de la EPA sobre el Huracán María correspondiente al miércoles, 18 de octubre",https://www.epa.gov/newsreleases/actualizacion-de-la-epa-sobre-el-huracan-maria-correspondiente-al-miercoles-18-de
North Pacific Seafoods to reduce air pollution from Naknek facility in settlement with EPA over failure to plan for risks from hazardous chemicals,https://www.epa.gov/newsreleases/north-pacific-seafoods-reduce-air-pollution-naknek-facility-settlement-epa-over-failure
"EPA Hurricane Maria Update for Wednesday, October 18th; EPA Regional Administrator Pete Lopez Meets with Governor Rosselló and Visits Impacted Communities",https://www.epa.gov/newsreleases/epa-hurricane-maria-update-wednesday-october-18th-epa-regional-administrator-pete-lopez
EPA Announces $2.7M in Grants to Tackle Invasive Species in Wisconsin,https://www.epa.gov/newsreleases/epa-announces-27m-grants-tackle-invasive-species-wisconsin
"Administrator Pruitt Issues Directive to End EPA ""Sue & Settle""",https://www.epa.gov/newsreleases/administrator-pruitt-issues-directive-end-epa-sue-settle
"CSU’s Colorado Natural Heritage Program receives $300k in EPA funding to develop tools to protect, manage and restore Colorado wetlands",https://www.epa.gov/newsreleases/csus-colorado-natural-heritage-program-receives-300k-epa-funding-develop-tools-protect
Actualización de la EPA sobre el Huracán María correspondiente al domingo 15 de octubre,https://www.epa.gov/newsreleases/actualizacion-de-la-epa-sobre-el-huracan-maria-correspondiente-al-domingo-15-de-octubre
"EPA Hurricane Maria Update for Sunday, October 15th",https://www.epa.gov/newsreleases/epa-hurricane-maria-update-sunday-october-15th
"U.S. EPA Settles with Parties on Cleanup Plan For 68th Street Superfund Site in Rosedale, Maryland",https://www.epa.gov/newsreleases/us-epa-settles-parties-cleanup-plan-68th-street-superfund-site-rosedale-maryland
"EPA awards $220,000 to City of Duluth to protect coastal wetland habitat",https://www.epa.gov/newsreleases/epa-awards-220000-city-duluth-protect-coastal-wetland-habitat
"EPA awards $220,000 to City of Duluth to protect coastal wetland habitat",https://www.epa.gov/newsreleases/epa-awards-220000-city-duluth-protect-coastal-wetland-habitat
EPA News Advisory: Northern California Wildfire Response Update - 10/13/17,https://www.epa.gov/newsreleases/epa-news-advisory-northern-california-wildfire-response-update-101317
EPA Appoints Jim Gulliford as Region 7 Administrator,https://www.epa.gov/newsreleases/epa-appoints-jim-gulliford-region-7-administrator
"EPA announces plan to clean up PCBs and remove dam at Allied Paper site in Otsego, Mich.",https://www.epa.gov/newsreleases/epa-announces-plan-clean-pcbs-and-remove-dam-allied-paper-site-otsego-mich
"EPA announces cleanup plan for former gas plant site in Marinette, Wis.",https://www.epa.gov/newsreleases/epa-announces-cleanup-plan-former-gas-plant-site-marinette-wis
EPA awards $26 million to Oregon for critical water projects loans,https://www.epa.gov/newsreleases/epa-awards-26-million-oregon-critical-water-projects-loans
PHOTOS: Administrator Pruitt Visits Mississippi,https://www.epa.gov/newsreleases/photos-administrator-pruitt-visits-mississippi
San Jacinto Waste Pits Superfund Site – Update,https://www.epa.gov/newsreleases/san-jacinto-waste-pits-superfund-site-update
EPA schedules open house for Oct. 27-28 To answer questions on Minden soil sampling results,https://www.epa.gov/newsreleases/epa-schedules-open-house-oct-27-28-answer-questions-minden-soil-sampling-results
"EPA Hurricane Maria Update for Thursday, October 12th",https://www.epa.gov/newsreleases/epa-hurricane-maria-update-thursday-october-12th
"Actualización de la EPA sobre el Huracán María correspondiente al jueves, 12 de octubre",https://www.epa.gov/newsreleases/actualizacion-de-la-epa-sobre-el-huracan-maria-correspondiente-al-jueves-12-de-octubre
Administrator Pruitt Addresses National Tribal Operations Committee,https://www.epa.gov/newsreleases/administrator-pruitt-addresses-national-tribal-operations-committee
EPA Awards Tetra Tech Inc. $85 Million Contract to Assess Navajo Abandoned Uranium Mines,https://www.epa.gov/newsreleases/epa-awards-tetra-tech-inc-85-million-contract-assess-navajo-abandoned-uranium-mines-0
San Jacinto Waste Pits Superfund Site Cleanup Plan Approved,https://www.epa.gov/newsreleases/san-jacinto-waste-pits-superfund-site-cleanup-plan-approved
"EPA Hurricane Maria Update for Wednesday, October 11th",https://www.epa.gov/newsreleases/epa-hurricane-maria-update-wednesday-october-11th
"EPA Hurricane Maria Update for Wednesday, October 11th",https://www.epa.gov/newsreleases/epa-hurricane-maria-update-wednesday-october-11th
"Actualización de la EPA sobre el Huracán María correspondiente al miércoles, 11 de octubre",https://www.epa.gov/newsreleases/actualizacion-de-la-epa-sobre-el-huracan-maria-correspondiente-al-miercoles-11-de
"EPA Takes Another Step To Advance President Trump's America First Strategy, Proposes Repeal Of ""Clean Power Plan""",https://www.epa.gov/newsreleases/epa-takes-another-step-advance-president-trumps-america-first-strategy-proposes-repeal
"EPA provides $550,000 to Lorain County, Ohio, for water quality projects",https://www.epa.gov/newsreleases/epa-provides-550000-lorain-county-ohio-water-quality-projects
U.S. EPA awards $5.2 million to protect and restore San Francisco Bay,https://www.epa.gov/newsreleases/us-epa-awards-52-million-protect-and-restore-san-francisco-bay
EPA awards $41 million to Washington for critical water projects loans,https://www.epa.gov/newsreleases/epa-awards-41-million-washington-critical-water-projects-loans
"EPA Announces Eaton Corporation Has Met Off-Site Groundwater Cleanup Objectives at Kearney, Neb., Facility",https://www.epa.gov/newsreleases/epa-announces-eaton-corporation-has-met-site-groundwater-cleanup-objectives-kearney-neb
La EPA toma otro paso para avanzar la estrategia “Estados Unidos Primero” del presidente Trump al proponer la derogación del “Plan de Energía Limpia”,https://www.epa.gov/newsreleases/la-epa-toma-otro-paso-para-avanzar-la-estrategia-estados-unidos-primero-del-presidente
"Actualización de la EPA sobre el Huracán María correspondiente al lunes, 9 de octubre",https://www.epa.gov/newsreleases/actualizacion-de-la-epa-sobre-el-huracan-maria-correspondiente-al-lunes-9-de-octubre
"EPA Hurricane Maria Update for Monday, October 9th",https://www.epa.gov/newsreleases/epa-hurricane-maria-update-monday-october-9th
"EPA Hurricane Maria Update for Saturday, October 7th",https://www.epa.gov/newsreleases/epa-hurricane-maria-update-saturday-october-7th
"Actualización de la EPA sobre el Huracán María correspondiente al sábado, 7 de octubre",https://www.epa.gov/newsreleases/actualizacion-de-la-epa-sobre-el-huracan-maria-correspondiente-al-sabado-7-de-octubre
"EPA Awards $240,000 Clean Diesel Grant to Minnesota",https://www.epa.gov/newsreleases/epa-awards-240000-clean-diesel-grant-minnesota
EPA Administrator Visits with Arizona Governor Doug Ducey,https://www.epa.gov/newsreleases/epa-administrator-visits-arizona-governor-doug-ducey
Media Advisory: U.S. EPA to announce funding to protect and restore San Francisco Bay,https://www.epa.gov/newsreleases/media-advisory-us-epa-announce-funding-protect-and-restore-san-francisco-bay
EPA awards $32 million for tribal environmental programs in Alaska and the Pacific Northwest,https://www.epa.gov/newsreleases/epa-awards-32-million-tribal-environmental-programs-alaska-and-pacific-northwest
EPA Appoints Doug Benevento As Region 8 Administrator,https://www.epa.gov/newsreleases/epa-appoints-doug-benevento-region-8-administrator
"Under EPA settlement, Indiana company will fund lighting and drinking water upgrades at two East Chicago schools",https://www.epa.gov/newsreleases/under-epa-settlement-indiana-company-will-fund-lighting-and-drinking-water-upgrades-two
"EPA to Discharge Wastewater, Implement Hurricane Response Plan at the Mississippi Phosphates Corporation Site in Pascagoula, Miss., as Tropical Storm Nate Advances",https://www.epa.gov/newsreleases/epa-discharge-wastewater-implement-hurricane-response-plan-mississippi-phosphates
Andrew Wheeler Nominated as EPA Deputy Administrator,https://www.epa.gov/newsreleases/andrew-wheeler-nominated-epa-deputy-administrator
EPA public hearings on proposal to withdraw proposed Clean Water Act restrictions for Pebble Mine in Alaska’s Bristol Bay watershed,https://www.epa.gov/newsreleases/epa-public-hearings-proposal-withdraw-proposed-clean-water-act-restrictions-pebble-mine
"EPA Hurricane Maria Update for Thursday, October 5, 2017",https://www.epa.gov/newsreleases/epa-hurricane-maria-update-thursday-october-5-2017
